date	inst	cdu	spd	gru	fdp	lin	pir	afd	son
2008-06-24	Allensbach	35	25.6	10.7	11.9	12.8			4.0
2008-06-18	Emnid	34	25	10	12	15			4
2008-06-18	Forsa	36	21	11	13	14			5
2008-06-13	Infratestdimap	36	24	11	12	13			4
2008-06-13	Forschgr.Wahlen	40	27	10	10	10			3
2008-06-11	Emnid	33	24	11	13	15			4
2008-06-11	Forsa	35	20	11	14	15			5
2008-06-05	Infratestdimap	34	24	12	13	14			3
2008-06-04	Forsa	36	20	12	13	15			4
2008-06-03	Emnid	35	25	10	12	14			4
2008-05-30	Forschgr.Wahlen	42	21	11	9	12			5
2008-05-28	Forsa	35	23	11	12	14			5
2008-05-27	Emnid	34	26	10	11	14			5
2008-05-22	GMS	36.2	25	11.3	12.6	12.8			2.1
2008-05-21	Emnid	34	25	10	12	15			4
2008-05-20	Forsa	36	23	11	12	13			5
2008-05-20	Allensbach	35.2	28.2	9.7	11.3	11.9			3.7
2008-05-16	Infratestdimap	36	25	12	11	12			4
2008-05-14	Emnid	35	25	11	11	13			5
2008-05-14	Forsa	36	24	11	12	12			5
2008-05-09	Forschgr.Wahlen	42	28	9	7	11			3
2008-05-07	Forsa	37	23	10	11	14			5
2008-05-06	Emnid	35	27	10	11	13			4
2008-05-01	Infratestdimap	37	27	10	10	12			4
2008-04-29	Emnid	36	27	11	10	13			3
2008-04-29	Forsa	38	23	10	10	14			5
2008-04-25	Infratestdimap	36	27	11	10	12			4
2008-04-23	Emnid	37	26	10	11	13			3
2008-04-23	Forsa	38	24	9	10	14			5
2008-04-23	GMS	39.2	27.9	10.8	8.1	11.3			2.7
2008-04-22	Allensbach	36.4	26.8	10.6	11	11.7			3.5
2008-04-18	Forschgr.Wahlen	42	27	9	7	11			4
2008-04-16	Forsa	38	24	9	11	14			4
2008-04-15	Emnid	37	26	10	10	13			4
2008-04-09	Forsa	38	24	10	11	13			4
2008-04-08	Emnid	36	27	10	11	13			3
2008-04-04	Forschgr.Wahlen	38	29	10	10	12			1
2008-04-03	Infratestdimap	37	26	11	10	12			4
2008-04-02	Emnid	36	26	11	11	13			3
2008-04-02	Forsa	38	23	10	11	14			4
2008-03-28	GMS	38.1	27.9	9.6	11.6	11.4			1.4
2008-03-26	Emnid	37	25	11	10	14			3
2008-03-26	Forsa	38	22	11	11	14			4
2008-03-20	Infratestdimap	38	27	11	9	12			3
2008-03-19	Emnid	37	25	10	10	14			4
2008-03-18	Forsa	37	22	11	11	14			5
2008-03-18	Allensbach	36	27.5	9.9	10.8	12.2			3.6
2008-03-14	Forschgr.Wahlen	40	29	11	8	8			4
2008-03-12	Forsa	38	23	11	10	14			4
2008-03-11	Emnid	37	27	10	9	13			4
2008-03-06	Infratestdimap	39	28	10	8	12			3
2008-03-05	Forsa	38	24	10	10	14			4
2008-03-04	Emnid	37	28	9	9	14			3
2008-03-02	Emnid	36	27	9	10	14			4
2008-03-01	Infratestdimap	38	29	9	9	12			3
2008-02-29	Forschgr.Wahlen	40	30	8	9	10			3
2008-02-27	Forsa	36	28	9	10	12			5
2008-02-26	Emnid	36	27	10	10	13			4
2008-02-22	Infratestdimap	37	29	9	10	12			3
2008-02-20	Forsa	35	29	9	9	13			5
2008-02-19	Emnid	36	28	9	11	12			4
2008-02-19	GMS	36	28.6	9.4	10.3	11.8			3.9
2008-02-19	Allensbach	34.8	28.3	8.9	11.8	11.8			4.4
2008-02-13	Forsa	36	27	9	10	13			5
2008-02-12	Emnid	35	29	9	10	13			4
2008-02-08	Forschgr.Wahlen	43	31	8	7	9			2
2008-02-07	Infratestdimap	38	30	9	9	11			3
2008-02-05	Emnid	35	30	9	10	13			3
2008-02-02	Forsa	35	25	10	11	14			5
2008-01-30	Forsa	39	27	8	9	12			5
2008-01-29	Emnid	36	30	10	10	11			3
2008-01-24	Infratestdimap	39	30	9	9	10			3
2008-01-23	Forsa	38	28	8	10	11			5
2008-01-22	Emnid	37	28	10	10	11			4
2008-01-22	GMS	39.2	29	9.7	9.2	9.7			3.2
2008-01-22	Allensbach	37	29	9.3	11.1	9.8			3.8
2008-01-16	Emnid	38	28	10	9	11			4
2008-01-15	Forsa	37	27	9	11	12			4
2008-01-11	Forschgr.Wahlen	45	29	7	6	8			5
2008-01-10	Infratestdimap	39	30	9	9	9			4
2008-01-09	Forsa	37	27	9	11	11			5
2008-01-08	Emnid	38	28	9	10	11			4
2007-12-26	Forsa	38	26	10	10	11			5
2007-12-21	GMS	38.5	28.4	10.1	10.2	10.4			2.4
2007-12-19	Forsa	38	26	10	10	11			5
2007-12-18	Emnid	38	29	10	9	11			3
2007-12-18	Allensbach	37.9	28	9.5	10.4	10.6			3.6
2007-12-14	Infratestdimap	39	28	9	10	10			4
2007-12-14	Forschgr.Wahlen	44	32	8	7	7			2
2007-12-12	Forsa	39	26	9	10	11			5
2007-12-11	Emnid	38	29	9	8	12			4
2007-12-06	Infratestdimap	40	28	9	9	11			3
2007-12-05	Forsa	39	27	9	10	10			5
2007-12-04	Emnid	37	27	10	10	12			4
2007-11-28	Forsa	39	26	8	10	12			5
2007-11-27	Emnid	37	28	10	9	12			4
2007-11-27	GMS	37.3	29.1	10	9.3	10.7			3.6
2007-11-23	Forschgr.Wahlen	41	33	10	5	7			4
2007-11-21	Emnid	36	28	10	10	12			4
2007-11-21	Forsa	40	24	9	9	12			6
2007-11-18	Emnid	36	28	10	10	12			4
2007-11-15	Infratestdimap	41	30	9	8	9			3
2007-11-14	Emnid	37	28	10	10	11			4
2007-11-14	Forsa	39	26	8	10	12			5
2007-11-14	Allensbach	38	28.6	9.2	11	10.1			3.1
2007-11-09	Forschgr.Wahlen	41	30	8	7	12			2
2007-11-07	Forsa	40	26	10	8	11			5
2007-11-06	Emnid	37	30	9	10	10			4
2007-11-01	Infratestdimap	40	30	8	8	10			4
2007-10-30	Emnid	38	29	9	9	11			4
2007-10-30	GMS	40.9	28.9	9.5	8.4	9.1			3.2
2007-10-29	Forsa	39	26	10	9	11			5
2007-10-24	Forsa	39	26	9	10	11			5
2007-10-23	Emnid	39	28	9	9	11			4
2007-10-19	Forschgr.Wahlen	40	34	8	6	8			4
2007-10-18	Infratestdimap	41	28	10	7	10			4
2007-10-17	Forsa	40	25	10	9	11			5
2007-10-16	Emnid	39	27	10	9	11			4
2007-10-16	Allensbach	37.7	27.1	10	10	11.5			3.7
2007-10-10	Emnid	38	28	10	9	11			4
2007-10-10	Forsa	39	24	9	9	13			6
2007-10-05	Forschgr.Wahlen	43	32	8	6	9			2
2007-10-04	Infratestdimap	40	27	10	8	11			4
2007-10-03	Forsa	39	25	10	9	12			5
2007-10-01	Emnid	37	27	11	9	12			4
2007-09-26	Forsa	39	26	10	9	11			5
2007-09-25	Emnid	35	28	10	11	12			4
2007-09-25	GMS	38.1	27.8	9.4	8.8	10.5			5.4
2007-09-20	Infratestdimap	39	27	11	10	10			3
2007-09-19	Forsa	40	25	9	8	12			6
2007-09-19	Allensbach	38	26.8	9.6	10.8	11.3			3.5
2007-09-18	Emnid	38	28	10	9	11			4
2007-09-14	Forschgr.Wahlen	43	30	9	5	9			4
2007-09-12	Forsa	40	25	10	8	11			6
2007-09-11	Emnid	37	27	10	10	12			4
2007-09-06	Infratestdimap	39	27	11	9	10			4
2007-09-05	Forsa	38	26	10	9	12			5
2007-09-04	Emnid	37	28	9	9	12			5
2007-08-30	GMS	37.2	27.8	9.5	9.2	11.4			4.9
2007-08-29	Forsa	38	26	10	9	12			5
2007-08-28	Emnid	36	29	9	10	12			4
2007-08-22	Forsa	37	26	9	11	12			5
2007-08-21	Emnid	36	28	9	11	12			4
2007-08-17	Forschgr.Wahlen	43	30	8	7	8			4
2007-08-15	Emnid	36	27	10	10	13			4
2007-08-15	Forsa	38	24	10	10	13			5
2007-08-14	Allensbach	36.8	27.1	10.3	10.5	11.1			4.2
2007-08-10	Infratestdimap	38	28	10	10	10			4
2007-08-08	Emnid	36	26	10	10	13			5
2007-08-08	Forsa	36	25	9	11	13			6
2007-08-02	Infratestdimap	38	28	11	9	11			3
2007-08-01	Emnid	37	27	9	10	13			4
2007-08-01	Forsa	38	25	10	9	13			5
2007-07-30	GMS	40.2	27.4	9.5	9.2	10.7			3.0
2007-07-25	Emnid	37	27	10	9	13			4
2007-07-25	Forsa	38	25	10	9	13			5
2007-07-20	Forschgr.Wahlen	45	29	9	7	8			2
2007-07-18	Emnid	36	27	9	10	14			4
2007-07-18	Forsa	38	24	10	10	13			5
2007-07-17	Allensbach	37	28.3	9.7	9.4	12.5			3.1
2007-07-12	Infratestdimap	38	28	11	9	11			3
2007-07-11	Emnid	36	27	10	10	13			4
2007-07-11	Forsa	39	24	10	9	13			5
2007-07-05	Infratestdimap	38	28	10	10	11			3
2007-07-04	Emnid	36	26	10	10	14			4
2007-07-04	Forsa	37	24	10	10	14			5
2007-06-26	Emnid	36	27	10	10	14			3
2007-06-25	GMS	37.3	28.9	9.5	10.1	10.2			4.0
2007-06-24	Infratestdimap	38	29	10	9	10			4
2007-06-23	Forsa	39	24	10	10	13			4
2007-06-22	Forschgr.Wahlen	39	31	9	8	10			3
2007-06-20	Forsa	37	25	10	10	12			6
2007-06-19	Emnid	36	28	10	10	13			3
2007-06-14	Infratestdimap	38	29	11	9	9			4
2007-06-13	Forsa	38	27	11	8	11			5
2007-06-13	Allensbach	35	29.2	10.3	10.5	10.3			4.7
2007-06-12	Emnid	36	28	9	10	12			5
2007-06-07	Infratestdimap	37	31	11	9	9			3
2007-06-06	Emnid	34	29	11	10	12			4
2007-06-05	Forsa	36	27	11	9	12			5
2007-06-01	Forschgr.Wahlen	43	31	8	7	7			4
2007-05-30	Forsa	36	26	11	10	12			5
2007-05-29	Emnid	34	30	11	10	11			4
2007-05-25	GMS	35.6	28.5	10.4	9.7	11.3			4.5
2007-05-23	Forsa	38	27	10	10	10			5
2007-05-22	Emnid	35	29	11	10	11			4
2007-05-20	Emnid	34	30	11	11	11			3
2007-05-18	Forschgr.Wahlen	42	32	9	6	8			3
2007-05-16	Infratestdimap	37	30	11	9	9			4
2007-05-16	Allensbach	36.4	29.7	8.6	12.5	9.3			3.5
2007-05-15	Emnid	35	29	11	11	10			4
2007-05-15	Forsa	37	28	10	11	9			5
2007-05-11	Infratestdimap	36	31	11	10	8			4
2007-05-09	Forsa	37	26	10	12	10			5
2007-05-08	Emnid	36	30	11	10	9			4
2007-05-03	Infratestdimap	37	31	11	10	8			3
2007-05-02	Emnid	37	29	10	10	10			4
2007-04-30	Forsa	37	26	10	11	11			5
2007-04-25	Forsa	34	27	11	11	11			6
2007-04-24	Emnid	37	29	9	10	11			4
2007-04-23	GMS	35.9	28	9.4	11.6	10.4			4.7
2007-04-20	Forschgr.Wahlen	39	34	10	7	6			4
2007-04-19	Infratestdimap	36	31	11	10	8			4
2007-04-18	Forsa	37	26	10	12	10			5
2007-04-17	Emnid	35	30	10	10	10			5
2007-04-17	Allensbach	36.7	30.7	8.4	11.5	10.4			2.3
2007-04-11	Emnid	35	29	11	10	10			5
2007-04-11	Forsa	36	26	11	11	10			6
2007-04-05	Infratestdimap	36	31	11	11	8			3
2007-04-03	Emnid	36	30	10	10	10			4
2007-04-03	Forsa	35	28	10	11	10			6
2007-03-30	Forschgr.Wahlen	40	31	10	7	8			4
2007-03-28	Forsa	35	26	12	12	9			6
2007-03-27	Emnid	35	30	11	10	9			5
2007-03-22	GMS	36.5	30.7	9.8	8.8	9.4			4.8
2007-03-21	Forsa	35	27	11	11	10			6
2007-03-21	Allensbach	35.1	30	10.6	11.4	9.6			3.3
2007-03-20	Emnid	36	29	11	10	9			5
2007-03-16	Forschgr.Wahlen	39	35	8	7	6			5
2007-03-14	Forsa	34	26	12	12	10			6
2007-03-13	Emnid	35	29	11	11	9			5
2007-03-08	Infratestdimap	37	30	11	10	8			4
2007-03-07	Forsa	35	25	11	13	10			6
2007-03-06	Emnid	34	30	10	11	10			5
2007-03-02	Forschgr.Wahlen	41	32	9	9	6			3
2007-03-01	Infratestdimap	36	31	11	10	8			4
2007-02-28	Forsa	33	29	11	12	9			6
2007-02-27	Emnid	33	29	11	11	10			6
2007-02-23	GMS	34.1	29.7	9.3	11.7	10.2			5.0
2007-02-21	Emnid	33	30	11	12	10			4
2007-02-21	Forsa	34	26	12	12	10			6
2007-02-21	Allensbach	34.3	30.8	9.9	12.7	9.2			3.1
2007-02-14	Emnid	33	30	11	11	10			5
2007-02-14	Forsa	35	26	11	13	9			6
2007-02-09	Forschgr.Wahlen	40	30	10	10	7			3
2007-02-08	Infratestdimap	33	32	11	12	8			4
2007-02-06	Emnid	34	30	11	12	9			4
2007-02-06	Forsa	34	28	11	12	9			6
2007-02-01	Infratestdimap	35	31	11	11	8			4
2007-01-31	Forsa	33	27	11	14	9			6
2007-01-30	Emnid	33	31	10	13	9			4
2007-01-30	GMS	33.4	30.9	9.5	12	8.9			5.3
2007-01-24	Emnid	35	31	10	12	8			4
2007-01-24	Forsa	34	27	10	14	9			6
2007-01-23	Allensbach	34.7	29.8	10.1	12.4	9.9			3.1
2007-01-17	Emnid	34	30	11	12	9			4
2007-01-17	Forsa	33	28	11	14	8			6
2007-01-12	Infratestdimap	35	31	10	11	8			5
2007-01-12	Forschgr.Wahlen	37	33	10	11	7			2
2007-01-10	Emnid	34	30	11	11	9			5
2007-01-10	Forsa	35	26	10	13	10			6
2007-01-04	Infratestdimap	36	30	11	11	8			4
2007-01-03	Emnid	33	29	11	11	10			6
2007-01-03	Forsa	32	27	11	14	10			6
2006-12-27	Forsa	33	28	11	13	9			6
2006-12-20	Emnid	33	29	11	12	10			5
2006-12-20	Forsa	31	29	10	14	10			6
2006-12-20	Allensbach	33.6	30.4	9.9	12.4	9.7			4.0
2006-12-19	GMS	35.8	31.4	10.5	10.3	9.9			2.1
2006-12-15	Forschgr.Wahlen	40	30	11	9	7			3
2006-12-14	Infratestdimap	34	31	12	11	8			4
2006-12-13	Emnid	34	30	10	10	11			5
2006-12-13	Forsa	32	27	11	14	10			6
2006-12-07	Infratestdimap	35	31	11	10	8			5
2006-12-06	Forsa	33	26	11	13	11			6
2006-12-05	Emnid	33	29	11	11	11			5
2006-11-29	Forsa	32	28	11	12	11			6
2006-11-28	Emnid	32	30	10	12	11			5
2006-11-27	GMS	32.3	31	9.8	11.7	8.8			6.4
2006-11-24	Forschgr.Wahlen	39	30	11	10	8			2
2006-11-22	Emnid	31	30	10	13	11			5
2006-11-22	Forsa	29	29	11	15	10			6
2006-11-16	Infratestdimap	34	32	10	11	8			5
2006-11-15	Forsa	29	29	10	15	11			6
2006-11-14	Emnid	31	30	11	12	11			5
2006-11-14	Allensbach	31.2	30.1	10.4	13.3	10.2			4.8
2006-11-10	Forschgr.Wahlen	39	30	10	11	7			3
2006-11-08	Forsa	30	30	9	14	11			6
2006-11-07	Emnid	29	30	11	14	11			5
2006-11-02	Infratestdimap	31	31	12	13	9			4
2006-11-01	Forsa	28	29	11	15	11			6
2006-10-31	Emnid	30	29	12	13	11			5
2006-10-27	Forschgr.Wahlen	36	29	11	11	8			5
2006-10-25	Emnid	30	30	11	14	10			5
2006-10-25	Forsa	30	29	11	14	10			6
2006-10-20	GMS	30.5	31.1	10.3	14.2	9.2			4.7
2006-10-19	Infratestdimap	32	32	11	12	9			4
2006-10-18	Emnid	29	31	11	13	10			6
2006-10-18	Forsa	30	32	10	14	9			5
2006-10-17	Allensbach	31.6	30.4	11	12.8	9.3			4.9
2006-10-13	Forschgr.Wahlen	35	33	11	10	7			4
2006-10-11	Emnid	29	31	11	14	10			5
2006-10-11	Forsa	29	30	10	15	10			6
2006-10-05	Infratestdimap	30	33	10	13	9			5
2006-10-04	Emnid	31	31	10	14	9			5
2006-10-04	Forsa	29	30	10	15	10			6
2006-09-29	Forschgr.Wahlen	35	32	10	13	6			4
2006-09-27	Emnid	30	30	10	14	10			6
